edad,sexo,altura_cm,peso_kg,nivel_actividad,objetivo,calorias_diarias,proteina_g,carbohidratos_g,grasas_g
61,hombre,155.8,88.0,intenso,mantener,2680.2,201.0,268.0,89.3
60,hombre,152.4,65.5,moderado,subir,2434.4,182.6,243.4,81.1
53,mujer,194.4,72.1,intenso,subir,3004.8,225.4,300.5,100.2
18,mujer,161.1,52.1,muy_intenso,mantener,2426.1,182.0,242.6,80.9
60,hombre,165.8,54.3,sedentario,subir,1941.1,145.6,194.1,64.7
57,hombre,193.4,52.3,muy_intenso,mantener,2758.3,206.9,275.8,91.9
29,hombre,186.1,62.7,sedentario,subir,2380.1,178.5,238.0,79.3
31,mujer,155.7,62.9,sedentario,subir,1943.3,145.8,194.3,64.8
18,hombre,160.6,95.5,ligero,mantener,2576.4,193.2,257.6,85.9
36,mujer,156.0,101.3,muy_intenso,mantener,3129.3,234.7,312.9,104.3
30,mujer,176.8,80.6,moderado,bajar,1980.0,148.5,198.0,66.0
31,hombre,189.3,95.6,intenso,subir,3831.2,287.3,383.1,127.7
28,mujer,179.0,59.6,moderado,bajar,1691.3,126.8,169.1,56.4
19,mujer,187.0,70.3,intenso,bajar,2287.2,171.5,228.7,76.2
25,mujer,158.9,79.5,sedentario,bajar,1302.5,97.7,130.3,43.4
28,mujer,155.0,55.3,intenso,bajar,1605.8,120.4,160.6,53.5
45,mujer,157.5,54.8,intenso,subir,2377.5,178.3,237.7,79.2
61,hombre,178.5,62.6,ligero,subir,2382.2,178.7,238.2,79.4
35,hombre,170.2,101.1,moderado,bajar,2452.4,183.9,245.2,81.7
21,mujer,177.9,92.8,intenso,mantener,3059.9,229.5,306.0,102.0
20,mujer,167.1,80.0,moderado,bajar,1954.2,146.6,195.4,65.1
18,hombre,154.5,95.5,sedentario,bajar,1702.8,127.7,170.3,56.8
28,hombre,155.5,48.7,intenso,bajar,1783.7,133.8,178.4,59.5
57,hombre,185.1,56.5,ligero,mantener,1982.6,148.7,198.3,66.1
38,mujer,174.6,59.8,sedentario,bajar,1200,90.0,120.0,40.0
26,hombre,178.2,77.1,muy_intenso,subir,3743.5,280.8,374.4,124.8
25,hombre,188.1,80.7,ligero,mantener,2561.1,192.1,256.1,85.4
34,mujer,183.4,52.0,intenso,mantener,2303.3,172.7,230.3,76.8
26,mujer,180.9,50.3,intenso,subir,2716.0,203.7,271.6,90.5
52,mujer,183.0,85.9,sedentario,bajar,1398.1,104.9,139.8,46.6
41,mujer,154.7,79.4,moderado,subir,2562.1,192.2,256.2,85.4
26,mujer,180.9,92.3,moderado,subir,3132.1,234.9,313.2,104.4
43,hombre,167.1,53.2,ligero,mantener,1878.8,140.9,187.9,62.6
30,hombre,167.1,94.6,moderado,bajar,2360.3,177.0,236.0,78.7
33,mujer,189.3,66.6,intenso,subir,3027.4,227.1,302.7,100.9
19,hombre,164.5,86.6,muy_intenso,mantener,3427.8,257.1,342.8,114.3
22,hombre,176.8,94.5,intenso,mantener,3355.1,251.6,335.5,111.8
39,hombre,155.1,109.7,moderado,subir,3308.4,248.1,330.8,110.3
37,hombre,161.6,98.7,intenso,bajar,2634.3,197.6,263.4,87.8
29,hombre,152.2,109.4,moderado,bajar,2453.1,184.0,245.3,81.8
51,mujer,184.1,46.6,muy_intenso,subir,2681.2,201.1,268.1,89.4
33,mujer,184.2,55.1,ligero,subir,2292.3,171.9,229.2,76.4
58,mujer,189.4,97.8,ligero,subir,2752.3,206.4,275.2,91.7
59,hombre,155.6,94.8,moderado,mantener,2527.3,189.5,252.7,84.2
55,mujer,175.1,78.5,intenso,mantener,2489.8,186.7,249.0,83.0
52,mujer,154.4,105.1,ligero,bajar,1693.1,127.0,169.3,56.4
47,mujer,161.0,54.5,intenso,mantener,1992.8,149.5,199.3,66.4
38,hombre,155.1,64.4,sedentario,mantener,1714.0,128.6,171.4,57.1
24,mujer,165.6,94.8,muy_intenso,subir,3633.8,272.5,363.4,121.1
35,mujer,163.1,49.7,intenso,mantener,2036.1,152.7,203.6,67.9
60,mujer,178.1,83.6,muy_intenso,bajar,2327.4,174.6,232.7,77.6
63,hombre,193.0,103.1,sedentario,mantener,2312.7,173.5,231.3,77.1
63,mujer,173.1,87.6,sedentario,bajar,1278.2,95.9,127.8,42.6
43,mujer,158.1,81.0,ligero,bajar,1455.4,109.2,145.5,48.5
41,hombre,181.4,77.1,moderado,mantener,2642.4,198.2,264.2,88.1
33,hombre,158.1,48.3,sedentario,mantener,1573.3,118.0,157.3,52.4
40,mujer,194.1,57.6,ligero,bajar,1463.7,109.8,146.4,48.8
21,mujer,181.2,54.4,muy_intenso,mantener,2679.9,201.0,268.0,89.3
43,mujer,173.8,79.5,sedentario,subir,2206.3,165.5,220.6,73.5
48,hombre,168.7,103.8,ligero,subir,2953.9,221.5,295.4,98.5
44,mujer,186.7,75.4,ligero,subir,2517.3,188.8,251.7,83.9
54,hombre,153.2,81.9,ligero,bajar,1578.3,118.4,157.8,52.6
46,hombre,162.9,99.9,intenso,bajar,2591.4,194.4,259.1,86.4
40,hombre,192.3,51.7,muy_intenso,subir,3295.4,247.2,329.5,109.8
36,hombre,170.3,58.0,muy_intenso,bajar,2291.8,171.9,229.2,76.4
38,hombre,172.2,90.2,muy_intenso,mantener,3407.2,255.5,340.7,113.6
27,hombre,193.0,80.0,ligero,subir,2979.8,223.5,298.0,99.3
40,mujer,152.6,50.2,intenso,subir,2288.4,171.6,228.8,76.3
34,hombre,187.0,66.4,intenso,subir,3276.9,245.8,327.7,109.2
59,mujer,162.3,54.9,intenso,bajar,1410.2,105.8,141.0,47.0
27,hombre,179.5,76.4,muy_intenso,mantener,3336.2,250.2,333.6,111.2
33,hombre,193.4,53.6,muy_intenso,mantener,3011.0,225.8,301.1,100.4
50,mujer,164.1,100.6,intenso,bajar,2295.6,172.2,229.6,76.5
51,mujer,167.0,86.5,ligero,mantener,2052.5,153.9,205.3,68.4
60,hombre,169.4,95.7,ligero,bajar,1866.0,140.0,186.6,62.2
39,hombre,160.2,46.7,muy_intenso,subir,2828.7,212.2,282.9,94.3
53,hombre,163.5,98.7,sedentario,subir,2498.7,187.4,249.9,83.3
44,hombre,159.1,85.7,moderado,bajar,2036.4,152.7,203.6,67.9
51,hombre,192.2,72.1,sedentario,mantener,2006.7,150.5,200.7,66.9
54,hombre,174.9,64.5,ligero,bajar,1525.5,114.4,152.6,50.9
36,mujer,186.5,100.9,moderado,bajar,2342.1,175.7,234.2,78.1
21,mujer,194.3,80.1,sedentario,mantener,2099.2,157.4,209.9,70.0
29,hombre,188.5,102.9,intenso,bajar,3065.8,229.9,306.6,102.2
23,mujer,192.9,50.1,ligero,mantener,1967.1,147.5,196.7,65.6
35,mujer,163.2,86.7,moderado,subir,2804.1,210.3,280.4,93.5
37,hombre,180.6,93.0,intenso,subir,3640.8,273.1,364.1,121.4
47,hombre,170.8,67.5,muy_intenso,mantener,2873.8,215.5,287.4,95.8
56,mujer,152.1,96.2,muy_intenso,bajar,2296.1,172.2,229.6,76.5
53,mujer,191.5,80.6,muy_intenso,mantener,2996.1,224.7,299.6,99.9
52,mujer,164.6,95.7,muy_intenso,subir,3373.0,253.0,337.3,112.4
47,mujer,169.5,74.4,sedentario,bajar,1200,90.0,120.0,40.0
32,hombre,152.8,57.2,sedentario,bajar,1200,90.0,120.0,40.0
31,hombre,178.7,103.8,muy_intenso,bajar,3309.3,248.2,330.9,110.3
39,mujer,181.8,51.5,moderado,mantener,2007.6,150.6,200.8,66.9
59,hombre,190.5,104.5,ligero,subir,3075.2,230.6,307.5,102.5
40,hombre,187.3,81.2,sedentario,subir,2545.2,190.9,254.5,84.8
20,hombre,186.2,90.2,sedentario,subir,2764.9,207.4,276.5,92.2
29,hombre,158.1,98.0,muy_intenso,mantener,3473.4,260.5,347.3,115.8
56,hombre,191.9,87.0,muy_intenso,mantener,3409.3,255.7,340.9,113.6
26,mujer,180.2,66.6,muy_intenso,subir,3252.4,243.9,325.2,108.4
50,mujer,150.0,54.6,muy_intenso,subir,2437.8,182.8,243.8,81.3
42,mujer,160.2,109.0,muy_intenso,mantener,3268.5,245.1,326.8,108.9
30,mujer,185.6,50.0,ligero,bajar,1354.9,101.6,135.5,45.2
31,mujer,174.3,98.7,sedentario,mantener,2112.4,158.4,211.2,70.4
37,mujer,150.2,77.5,sedentario,mantener,1641.3,123.1,164.1,54.7
31,hombre,175.6,103.2,sedentario,mantener,2375.4,178.2,237.5,79.2
64,mujer,188.2,83.5,ligero,mantener,2104.1,157.8,210.4,70.1
37,mujer,152.0,97.3,muy_intenso,mantener,2996.3,224.7,299.6,99.9
41,hombre,159.4,79.1,ligero,subir,2582.5,193.7,258.2,86.1
59,hombre,178.8,105.8,sedentario,subir,2662.6,199.7,266.3,88.8
58,mujer,189.5,90.5,ligero,bajar,1752.8,131.5,175.3,58.4
21,mujer,176.8,91.9,intenso,subir,3432.6,257.4,343.3,114.4
21,hombre,175.2,76.3,ligero,bajar,1917.2,143.8,191.7,63.9
51,mujer,156.1,103.0,sedentario,mantener,1907.5,143.1,190.8,63.6
60,mujer,179.9,91.3,muy_intenso,mantener,2995.1,224.6,299.5,99.8
28,mujer,172.4,92.3,moderado,mantener,2634.2,197.6,263.4,87.8
57,hombre,180.7,94.2,moderado,mantener,2776.6,208.2,277.7,92.6
55,hombre,172.2,100.5,sedentario,bajar,1673.5,125.5,167.4,55.8
63,hombre,184.4,66.5,sedentario,bajar,1309.0,98.2,130.9,43.6
56,hombre,187.2,81.7,muy_intenso,mantener,3252.8,244.0,325.3,108.4
47,hombre,167.6,81.8,intenso,subir,3221.2,241.6,322.1,107.4
49,hombre,186.8,74.4,muy_intenso,subir,3575.8,268.2,357.6,119.2
20,hombre,164.8,63.8,moderado,subir,2838.2,212.9,283.8,94.6
42,hombre,150.5,61.6,intenso,subir,2731.6,204.9,273.2,91.1
47,mujer,178.7,61.7,intenso,bajar,1807.8,135.6,180.8,60.3
57,hombre,150.9,92.0,sedentario,subir,2299.8,172.5,230.0,76.7
25,mujer,190.8,108.9,muy_intenso,bajar,3291.4,246.9,329.1,109.7
64,mujer,180.9,104.9,muy_intenso,bajar,2727.4,204.6,272.7,90.9
20,hombre,188.6,59.9,moderado,subir,3008.3,225.6,300.8,100.3
26,mujer,174.3,106.9,muy_intenso,bajar,3048.0,228.6,304.8,101.6
61,hombre,160.6,76.8,ligero,mantener,2023.7,151.8,202.4,67.5
52,mujer,159.3,88.4,intenso,mantener,2516.1,188.7,251.6,83.9
61,hombre,161.5,84.9,ligero,subir,2542.8,190.7,254.3,84.8
21,hombre,178.1,79.9,moderado,bajar,2308.8,173.2,230.9,77.0
19,mujer,182.0,46.2,intenso,mantener,2317.5,173.8,231.8,77.3
50,hombre,191.4,100.0,moderado,mantener,3024.4,226.8,302.4,100.8
32,hombre,193.7,49.2,intenso,bajar,2169.7,162.7,217.0,72.3
55,mujer,185.8,104.6,ligero,subir,2835.5,212.7,283.5,94.5
59,mujer,161.6,91.1,sedentario,bajar,1258.0,94.3,125.8,41.9
25,mujer,186.6,77.1,sedentario,subir,2381.5,178.6,238.2,79.4
62,hombre,174.6,62.2,intenso,subir,2829.2,212.2,282.9,94.3
48,mujer,155.7,64.9,intenso,subir,2506.4,188.0,250.6,83.5
58,mujer,179.3,80.5,muy_intenso,subir,3201.8,240.1,320.2,106.7
58,mujer,178.2,93.6,intenso,bajar,2257.8,169.3,225.8,75.3
25,hombre,176.4,95.8,intenso,mantener,3347.4,251.1,334.7,111.6
46,mujer,174.1,60.4,ligero,subir,2189.0,164.2,218.9,73.0
33,mujer,175.5,104.5,muy_intenso,subir,3850.2,288.8,385.0,128.3
43,mujer,179.3,100.2,sedentario,subir,2495.9,187.2,249.6,83.2
48,hombre,155.3,109.6,intenso,bajar,2659.6,199.5,266.0,88.7
54,mujer,188.3,109.5,intenso,bajar,2675.5,200.7,267.6,89.2
22,hombre,162.2,103.0,ligero,bajar,2165.8,162.4,216.6,72.2
28,hombre,185.1,81.0,moderado,subir,3239.4,243.0,323.9,108.0
56,mujer,175.5,87.6,intenso,mantener,2642.5,198.2,264.2,88.1
34,mujer,166.7,54.4,intenso,subir,2564.7,192.3,256.5,85.5
44,hombre,153.5,71.8,muy_intenso,bajar,2278.5,170.9,227.9,76.0
37,mujer,173.1,88.9,sedentario,mantener,1949.8,146.2,195.0,65.0
24,mujer,175.3,101.5,muy_intenso,bajar,2976.3,223.2,297.6,99.2
63,hombre,187.6,79.9,intenso,mantener,2866.1,215.0,286.6,95.5
35,mujer,187.1,94.3,sedentario,bajar,1631.7,122.4,163.2,54.4
41,mujer,181.8,58.1,intenso,mantener,2330.9,174.8,233.1,77.7
38,mujer,183.0,83.5,sedentario,mantener,1953.3,146.5,195.3,65.1
48,mujer,194.9,103.2,muy_intenso,bajar,3013.3,226.0,301.3,100.4
40,mujer,182.4,90.8,sedentario,bajar,1524.4,114.3,152.4,50.8
20,mujer,167.5,53.6,muy_intenso,subir,2911.6,218.4,291.2,97.1
23,hombre,152.5,99.7,ligero,mantener,2530.2,189.8,253.0,84.3
45,hombre,155.5,69.8,intenso,bajar,2001.0,150.1,200.1,66.7
48,mujer,183.4,102.5,muy_intenso,bajar,2863.5,214.8,286.3,95.4
40,mujer,174.9,66.9,moderado,subir,2571.7,192.9,257.2,85.7
44,hombre,150.6,78.2,sedentario,mantener,1809.9,135.7,181.0,60.3
33,mujer,193.6,94.2,moderado,mantener,2830.3,212.3,283.0,94.3
29,hombre,185.5,69.8,ligero,bajar,1861.4,139.6,186.1,62.0
18,mujer,183.9,50.6,intenso,mantener,2422.5,181.7,242.3,80.8
46,mujer,190.6,61.8,intenso,subir,2846.5,213.5,284.6,94.9
30,hombre,171.9,86.7,moderado,subir,3184.4,238.8,318.4,106.1
40,hombre,164.6,109.6,intenso,bajar,2828.8,212.2,282.9,94.3
28,mujer,189.4,56.2,muy_intenso,mantener,2745.0,205.9,274.5,91.5
64,mujer,179.9,63.2,moderado,subir,2376.8,178.3,237.7,79.2
43,hombre,175.3,67.5,muy_intenso,subir,3365.2,252.4,336.5,112.2
65,hombre,151.8,62.6,moderado,subir,2344.9,175.9,234.5,78.2
18,hombre,175.8,57.9,intenso,subir,3147.5,236.1,314.7,104.9
24,mujer,152.9,75.5,intenso,mantener,2466.1,185.0,246.6,82.2
21,mujer,171.8,62.1,intenso,subir,2864.6,214.8,286.5,95.5
18,mujer,158.7,62.3,sedentario,bajar,1200,90.0,120.0,40.0
27,hombre,173.6,57.2,intenso,bajar,2134.1,160.1,213.4,71.1
31,mujer,152.6,105.2,intenso,mantener,2914.8,218.6,291.5,97.2
29,mujer,172.2,75.4,muy_intenso,subir,3296.1,247.2,329.6,109.9
59,mujer,186.0,80.9,sedentario,bajar,1318.6,98.9,131.9,44.0
39,hombre,192.9,55.7,moderado,bajar,1937.6,145.3,193.8,64.6
25,mujer,160.8,99.7,sedentario,mantener,2059.2,154.4,205.9,68.6
46,mujer,157.3,60.2,sedentario,mantener,1433.0,107.5,143.3,47.8
28,mujer,152.6,67.7,moderado,bajar,1561.1,117.1,156.1,52.0
64,hombre,194.7,55.3,muy_intenso,subir,3164.3,237.3,316.4,105.5
51,mujer,150.5,105.7,moderado,subir,2851.5,213.9,285.2,95.1
40,mujer,161.5,82.8,sedentario,subir,2171.6,162.9,217.2,72.4
38,mujer,155.4,84.0,intenso,subir,2918.9,218.9,291.9,97.3
61,mujer,156.7,94.3,ligero,bajar,1502.5,112.7,150.3,50.1
49,hombre,191.5,109.1,muy_intenso,mantener,3891.0,291.8,389.1,129.7
30,hombre,183.0,92.8,muy_intenso,mantener,3660.8,274.6,366.1,122.0
23,hombre,154.1,58.5,moderado,mantener,2229.1,167.2,222.9,74.3
46,hombre,183.0,66.1,intenso,subir,3125.1,234.4,312.5,104.2
48,mujer,180.8,103.2,intenso,bajar,2537.7,190.3,253.8,84.6
39,mujer,161.6,65.8,ligero,mantener,1804.0,135.3,180.4,60.1
41,hombre,177.3,68.5,intenso,subir,3148.1,236.1,314.8,104.9
44,hombre,151.7,98.4,intenso,subir,3362.0,252.2,336.2,112.1
45,mujer,175.4,72.8,sedentario,bajar,1225.9,91.9,122.6,40.9
26,mujer,184.9,98.8,moderado,bajar,2371.6,177.9,237.2,79.1
53,mujer,169.4,99.0,sedentario,bajar,1447.3,108.5,144.7,48.2
63,hombre,153.7,72.6,sedentario,mantener,1652.0,123.9,165.2,55.1
47,hombre,191.1,96.9,sedentario,mantener,2320.0,174.0,232.0,77.3
27,hombre,166.6,105.0,muy_intenso,subir,4126.4,309.5,412.6,137.5
35,mujer,190.2,96.7,intenso,mantener,3139.1,235.4,313.9,104.6
49,hombre,184.4,66.0,muy_intenso,mantener,2987.8,224.1,298.8,99.6
39,mujer,193.9,97.0,intenso,subir,3549.6,266.2,355.0,118.3
56,hombre,159.4,74.8,sedentario,subir,2163.1,162.2,216.3,72.1
23,hombre,155.1,53.8,ligero,bajar,1421.4,106.6,142.1,47.4
53,hombre,158.2,52.1,sedentario,subir,1899.7,142.5,190.0,63.3
50,mujer,171.4,107.4,ligero,subir,2784.6,208.8,278.5,92.8
36,mujer,160.3,105.1,muy_intenso,bajar,2752.6,206.4,275.3,91.8
25,hombre,169.0,75.0,sedentario,mantener,2023.5,151.8,202.4,67.4
29,mujer,171.7,80.5,intenso,subir,3111.9,233.4,311.2,103.7
49,mujer,161.5,103.7,ligero,mantener,2255.5,169.2,225.6,75.2
22,hombre,193.0,96.1,sedentario,bajar,1974.7,148.1,197.5,65.8
35,mujer,179.0,108.8,sedentario,bajar,1744.9,130.9,174.5,58.2
50,mujer,174.9,96.1,muy_intenso,bajar,2621.9,196.6,262.2,87.4
63,hombre,175.5,81.0,ligero,mantener,2195.7,164.7,219.6,73.2
42,mujer,165.0,68.4,ligero,mantener,1848.3,138.6,184.8,61.6
56,hombre,191.1,106.9,muy_intenso,subir,4177.9,313.3,417.8,139.3
50,mujer,180.5,71.5,intenso,mantener,2470.4,185.3,247.0,82.3
54,mujer,169.0,107.1,muy_intenso,mantener,3222.9,241.7,322.3,107.4
47,mujer,162.7,80.8,ligero,bajar,1464.7,109.9,146.5,48.8
32,hombre,167.4,53.4,muy_intenso,mantener,2708.0,203.1,270.8,90.3
18,mujer,188.7,105.3,intenso,mantener,3417.9,256.3,341.8,113.9
47,hombre,169.1,54.2,moderado,subir,2521.8,189.1,252.2,84.1
43,hombre,162.7,59.8,sedentario,subir,2085.8,156.4,208.6,69.5
28,hombre,175.0,97.0,intenso,bajar,2827.1,212.0,282.7,94.2
40,mujer,183.9,85.7,ligero,mantener,2262.4,169.7,226.2,75.4
54,mujer,170.6,66.5,intenso,mantener,2242.9,168.2,224.3,74.8
64,mujer,161.8,60.9,intenso,bajar,1465.2,109.9,146.5,48.8
31,hombre,177.7,82.3,intenso,subir,3476.8,260.8,347.7,115.9
59,hombre,155.0,87.0,ligero,mantener,2129.5,159.7,213.0,71.0
51,hombre,151.6,51.1,muy_intenso,mantener,2296.2,172.2,229.6,76.5
26,mujer,166.2,99.3,sedentario,bajar,1588.9,119.2,158.9,53.0
57,hombre,177.9,81.4,muy_intenso,mantener,3127.2,234.5,312.7,104.2
40,mujer,163.6,109.9,sedentario,mantener,2112.6,158.4,211.3,70.4
18,hombre,165.3,96.2,sedentario,mantener,2292.2,171.9,229.2,76.4
60,hombre,153.3,98.0,sedentario,bajar,1471.8,110.4,147.2,49.1
56,mujer,166.8,99.1,intenso,bajar,2247.1,168.5,224.7,74.9
28,mujer,156.0,50.2,moderado,subir,2222.8,166.7,222.3,74.1
27,mujer,164.6,78.4,muy_intenso,mantener,2881.8,216.1,288.2,96.1
28,hombre,165.7,100.0,sedentario,bajar,1780.8,133.6,178.1,59.4
20,mujer,175.5,104.1,intenso,bajar,2737.6,205.3,273.8,91.3
31,mujer,177.2,96.5,ligero,bajar,1915.2,143.6,191.5,63.8
45,hombre,184.8,48.5,muy_intenso,bajar,2198.0,164.8,219.8,73.3
47,mujer,157.3,67.3,moderado,subir,2353.2,176.5,235.3,78.4
44,mujer,193.5,58.1,intenso,mantener,2431.2,182.3,243.1,81.0
55,mujer,182.1,49.0,muy_intenso,subir,2665.0,199.9,266.5,88.8
37,mujer,190.4,77.6,moderado,bajar,2011.0,150.8,201.1,67.0
22,mujer,170.6,82.0,ligero,mantener,2221.0,166.6,222.1,74.0
33,hombre,159.7,47.2,sedentario,subir,1972.1,147.9,197.2,65.7
33,hombre,194.2,51.1,muy_intenso,subir,3373.0,253.0,337.3,112.4
59,mujer,169.4,70.0,moderado,mantener,2019.3,151.4,201.9,67.3
42,mujer,151.1,89.5,ligero,bajar,1519.0,113.9,151.9,50.6
29,hombre,159.1,48.2,sedentario,bajar,1200,90.0,120.0,40.0
33,mujer,192.7,61.3,ligero,mantener,2050.6,153.8,205.1,68.4
30,hombre,150.3,49.0,ligero,bajar,1266.0,95.0,126.6,42.2
25,mujer,154.8,79.3,muy_intenso,mantener,2801.5,210.1,280.2,93.4
54,mujer,178.9,80.0,muy_intenso,subir,3225.5,241.9,322.6,107.5
26,hombre,172.9,86.7,ligero,subir,2906.1,218.0,290.6,96.9
28,hombre,184.3,94.1,muy_intenso,bajar,3220.0,241.5,322.0,107.3
44,hombre,186.5,84.1,ligero,mantener,2463.5,184.8,246.3,82.1
49,mujer,186.6,63.8,muy_intenso,bajar,2156.7,161.8,215.7,71.9
41,hombre,183.0,104.4,moderado,subir,3481.0,261.1,348.1,116.0
32,hombre,168.9,96.0,sedentario,subir,2632.8,197.5,263.3,87.8
25,hombre,162.1,58.9,moderado,bajar,1797.3,134.8,179.7,59.9
28,mujer,171.7,69.1,moderado,mantener,2267.8,170.1,226.8,75.6
38,mujer,156.6,90.4,intenso,subir,3042.3,228.2,304.2,101.4
21,mujer,177.9,70.8,sedentario,subir,2264.6,169.8,226.5,75.5
63,mujer,169.0,102.3,ligero,subir,2604.5,195.3,260.4,86.8
38,hombre,178.6,75.7,ligero,bajar,1821.3,136.6,182.1,60.7
58,mujer,192.5,52.7,sedentario,subir,1935.0,145.1,193.5,64.5
53,hombre,152.4,104.4,muy_intenso,mantener,3299.3,247.5,329.9,110.0
33,hombre,164.8,74.4,muy_intenso,mantener,3066.6,230.0,306.7,102.2
43,hombre,162.9,65.5,muy_intenso,subir,3179.9,238.5,318.0,106.0
21,hombre,151.0,92.9,ligero,subir,2837.5,212.8,283.8,94.6
44,hombre,155.4,59.0,intenso,subir,2722.3,204.2,272.2,90.7
27,mujer,165.7,47.4,sedentario,mantener,1456.3,109.2,145.6,48.5
49,hombre,178.8,49.7,moderado,mantener,2130.5,159.8,213.0,71.0
39,hombre,155.6,89.6,moderado,bajar,2101.7,157.6,210.2,70.1
44,mujer,158.7,103.0,ligero,bajar,1756.2,131.7,175.6,58.5
19,mujer,152.6,61.5,intenso,subir,2664.5,199.8,266.4,88.8
50,hombre,164.3,56.4,intenso,bajar,1821.6,136.6,182.2,60.7
19,mujer,192.8,92.9,intenso,mantener,3239.6,243.0,324.0,108.0
39,mujer,163.8,56.8,muy_intenso,mantener,2347.9,176.1,234.8,78.3
54,hombre,183.3,104.0,sedentario,bajar,1804.8,135.4,180.5,60.2
38,mujer,188.4,50.3,intenso,subir,2693.4,202.0,269.3,89.8
65,hombre,155.2,101.8,ligero,mantener,2293.5,172.0,229.4,76.4
49,mujer,158.3,59.3,moderado,mantener,1823.4,136.8,182.3,60.8
38,hombre,151.0,98.2,sedentario,subir,2488.9,186.7,248.9,83.0
18,hombre,152.8,50.7,intenso,subir,2775.3,208.1,277.5,92.5
51,mujer,168.5,70.2,sedentario,subir,2007.0,150.5,200.7,66.9
48,mujer,186.9,89.5,moderado,bajar,2076.3,155.7,207.6,69.2
24,hombre,156.6,66.3,ligero,subir,2499.3,187.4,249.9,83.3
30,hombre,185.7,60.9,sedentario,mantener,1949.5,146.2,195.0,65.0
32,mujer,168.7,67.9,moderado,subir,2589.2,194.2,258.9,86.3
26,mujer,150.2,58.3,ligero,mantener,1692.3,126.9,169.2,56.4
33,hombre,152.7,74.1,ligero,bajar,1611.1,120.8,161.1,53.7
29,mujer,190.5,78.9,sedentario,mantener,2008.3,150.6,200.8,66.9
42,hombre,186.6,71.4,muy_intenso,subir,3583.0,268.7,358.3,119.4
32,hombre,192.3,64.3,muy_intenso,bajar,2710.8,203.3,271.1,90.4
19,hombre,161.1,70.9,intenso,bajar,2304.6,172.8,230.5,76.8
51,hombre,161.0,76.1,sedentario,mantener,1820.7,136.6,182.1,60.7
47,hombre,151.5,102.8,muy_intenso,subir,3715.3,278.6,371.5,123.8
19,mujer,169.2,101.1,sedentario,subir,2575.0,193.1,257.5,85.8
54,hombre,172.5,87.2,intenso,bajar,2406.8,180.5,240.7,80.2
33,mujer,177.6,108.6,moderado,subir,3298.5,247.4,329.9,109.9
21,hombre,182.8,47.6,sedentario,bajar,1322.2,99.2,132.2,44.1
32,hombre,154.4,81.3,moderado,bajar,2015.7,151.2,201.6,67.2
49,hombre,179.5,85.8,ligero,subir,2792.3,209.4,279.2,93.1
44,mujer,178.2,60.5,sedentario,subir,2005.3,150.4,200.5,66.8
53,hombre,154.2,63.6,ligero,mantener,1842.2,138.2,184.2,61.4
52,mujer,180.5,69.6,ligero,subir,2329.3,174.7,232.9,77.6
55,mujer,152.4,69.4,sedentario,subir,1852.6,138.9,185.3,61.8
54,hombre,178.1,102.3,sedentario,mantener,2245.3,168.4,224.5,74.8
37,hombre,161.2,92.9,ligero,subir,2815.2,211.1,281.5,93.8
29,hombre,194.8,48.0,ligero,mantener,2141.6,160.6,214.2,71.4
45,hombre,182.3,59.3,sedentario,subir,2214.8,166.1,221.5,73.8
40,hombre,153.5,80.8,moderado,bajar,1937.2,145.3,193.7,64.6
39,hombre,191.1,60.0,muy_intenso,mantener,3048.3,228.6,304.8,101.6
54,mujer,189.7,107.0,ligero,subir,2908.9,218.2,290.9,97.0
33,mujer,170.6,103.6,sedentario,bajar,1631.5,122.4,163.2,54.4
42,mujer,193.5,82.9,sedentario,bajar,1500.8,112.6,150.1,50.0
35,mujer,194.9,88.6,intenso,bajar,2550.0,191.3,255.0,85.0
48,hombre,155.5,81.3,sedentario,bajar,1359.8,102.0,136.0,45.3
50,mujer,155.0,85.5,ligero,subir,2342.5,175.7,234.3,78.1
36,hombre,168.9,48.6,intenso,subir,2757.4,206.8,275.7,91.9
29,mujer,164.8,74.1,muy_intenso,bajar,2283.5,171.3,228.4,76.1
62,mujer,178.0,87.6,moderado,subir,2752.1,206.4,275.2,91.7
20,hombre,188.1,91.9,intenso,bajar,2949.4,221.2,294.9,98.3
38,hombre,158.1,64.0,muy_intenso,subir,3141.9,235.6,314.2,104.7
38,hombre,164.3,67.4,intenso,bajar,2114.9,158.6,211.5,70.5
52,hombre,193.3,96.5,muy_intenso,subir,4044.4,303.3,404.4,134.8
51,mujer,163.9,69.0,ligero,mantener,1785.3,133.9,178.5,59.5
36,hombre,151.1,85.2,moderado,subir,2913.1,218.5,291.3,97.1
62,hombre,171.9,105.4,ligero,bajar,2007.1,150.5,200.7,66.9
49,mujer,161.2,72.8,sedentario,bajar,1200,90.0,120.0,40.0
25,mujer,166.6,105.5,intenso,mantener,3122.7,234.2,312.3,104.1
35,hombre,157.8,80.7,sedentario,subir,2347.9,176.1,234.8,78.3
51,mujer,189.1,77.7,ligero,subir,2521.5,189.1,252.1,84.0
20,mujer,164.8,69.1,sedentario,subir,2152.0,161.4,215.2,71.7
34,mujer,153.3,67.4,intenso,subir,2644.4,198.3,264.4,88.1
33,hombre,163.0,50.2,sedentario,subir,2032.9,152.5,203.3,67.8
55,mujer,168.8,72.5,sedentario,subir,2012.8,151.0,201.3,67.1
63,mujer,183.8,81.9,muy_intenso,bajar,2334.3,175.1,233.4,77.8
